stop ,direction ,transportCode ,depStationCode ,arrStationCode ,daparture date ,departure time ,arrival date ,arrival time ,duration ,currency ,priceAdults ,deeplink ,supplier
0,OUT,LH2239,CDG,MUC,22/05/2015,06:45,22/05/2015,08:10,470,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01900654457&j=271440&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,LH
1,OUT,LH1802,MUC,MAD,22/05/2015,11:55,22/05/2015,14:35,470,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01900654457&j=271440&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,LH
0,RET,LH1121,MAD,FRA,29/05/2015,06:10,29/05/2015,08:45,430,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01900654457&j=271440&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,LH
1,RET,LH1034,FRA,CDG,29/05/2015,12:10,29/05/2015,13:20,430,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01900654457&j=271440&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,LH
0,OUT,HV3140,ORY,MAD,22/05/2015,06:30,22/05/2015,08:30,120,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-1370704733&j=279760&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,HV
0,RET,VY1024,MAD,BCN,29/05/2015,10:00,29/05/2015,11:15,240,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-1370704733&j=279760&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,RET,VY8246,BCN,CDG,29/05/2015,12:00,29/05/2015,14:00,240,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-1370704733&j=279760&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,OUT,HV3140,ORY,MAD,22/05/2015,06:30,22/05/2015,08:30,120,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-1889727315&j=279760&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,HV
0,RET,VY1004,MAD,BCN,29/05/2015,09:25,29/05/2015,10:40,275,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-1889727315&j=279760&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,RET,VY8246,BCN,CDG,29/05/2015,12:00,29/05/2015,14:00,275,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-1889727315&j=279760&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,OUT,UX1006,CDG,VLC,22/05/2015,10:10,22/05/2015,12:10,625,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01728052784&j=273360&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,UX
1,OUT,UX4060,VLC,MAD,22/05/2015,19:25,22/05/2015,20:35,625,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01728052784&j=273360&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,UX
0,RET,UX1223,MAD,ORY,29/05/2015,08:45,29/05/2015,10:45,120,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01728052784&j=273360&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,UX
0,OUT,UX1036,CDG,AGP,22/05/2015,13:20,22/05/2015,15:55,470,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v012035122711&j=274000&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,UX
1,OUT,UX5038,AGP,MAD,22/05/2015,19:35,22/05/2015,21:10,470,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v012035122711&j=274000&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,UX
0,RET,UX1223,MAD,ORY,29/05/2015,08:45,29/05/2015,10:45,120,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v012035122711&j=274000&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,UX
0,OUT,UX1034,CDG,AGP,22/05/2015,10:25,22/05/2015,13:00,645,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v011952319589&j=274000&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,UX
1,OUT,UX5038,AGP,MAD,22/05/2015,19:35,22/05/2015,21:10,645,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v011952319589&j=274000&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,UX
0,RET,UX1223,MAD,ORY,29/05/2015,08:45,29/05/2015,10:45,120,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v011952319589&j=274000&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,UX
0,OUT,VY8007,ORY,BCN,22/05/2015,07:00,22/05/2015,08:35,210,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-179161250&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,OUT,VY1007,BCN,MAD,22/05/2015,09:10,22/05/2015,10:30,210,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-179161250&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,RET,VY1004,MAD,BCN,29/05/2015,09:25,29/05/2015,10:40,320,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-179161250&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,RET,VY8014,BCN,ORY,29/05/2015,13:00,29/05/2015,14:45,320,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-179161250&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,OUT,VY8007,ORY,BCN,22/05/2015,07:00,22/05/2015,08:35,230,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v011342832002&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,OUT,VY1009,BCN,MAD,22/05/2015,09:30,22/05/2015,10:50,230,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v011342832002&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,RET,VY1006,MAD,BCN,29/05/2015,11:00,29/05/2015,12:15,225,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v011342832002&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,RET,VY8014,BCN,ORY,29/05/2015,13:00,29/05/2015,14:45,225,EUR,23.50,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v011342832002&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,OUT,VY8007,ORY,BCN,22/05/2015,07:00,22/05/2015,08:35,210,EUR,182.02,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v011228779752&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,OUT,VY1007,BCN,MAD,22/05/2015,09:10,22/05/2015,10:30,210,EUR,182.02,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v011228779752&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,RET,VY1006,MAD,BCN,29/05/2015,11:00,29/05/2015,12:15,225,EUR,182.02,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v011228779752&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,RET,VY8014,BCN,ORY,29/05/2015,13:00,29/05/2015,14:45,225,EUR,182.02,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v011228779752&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,OUT,VY8007,ORY,BCN,22/05/2015,07:00,22/05/2015,08:35,230,EUR,0.00,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-65109000&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,OUT,VY1009,BCN,MAD,22/05/2015,09:30,22/05/2015,10:50,230,EUR,0.00,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-65109000&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,RET,VY1004,MAD,BCN,29/05/2015,09:25,29/05/2015,10:40,320,EUR,0.00,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-65109000&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,RET,VY8014,BCN,ORY,29/05/2015,13:00,29/05/2015,14:45,320,EUR,0.00,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-65109000&j=281960&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,OUT,VY8015,ORY,BCN,22/05/2015,10:50,22/05/2015,12:25,270,EUR,23.90,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-2046105346&j=281970&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,OUT,VY1011,BCN,MAD,22/05/2015,14:00,22/05/2015,15:20,270,EUR,23.90,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-2046105346&j=281970&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,RET,VY8202,MAD,CDG,29/05/2015,07:00,29/05/2015,09:00,120,EUR,23.90,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-2046105346&j=281970&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,OUT,VY8015,ORY,BCN,22/05/2015,10:50,22/05/2015,12:25,270,EUR,23.90,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-1163127618&j=282440&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
1,OUT,VY1011,BCN,MAD,22/05/2015,14:00,22/05/2015,15:20,270,EUR,23.90,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-1163127618&j=282440&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,VY
0,RET,U23908,MAD,CDG,29/05/2015,20:40,29/05/2015,22:50,130,EUR,23.90,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-1163127618&j=282440&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,U2
0,OUT,UX1022,ORY,MAD,22/05/2015,07:10,22/05/2015,09:15,125,EUR,23.90,http://www.bravofly.fr/msr/route/searching.do?departureAirport=PAR&arrivalAirport=MAD&outboundDay=22&outboundMonthYear=052015&returnDay=29&returnMonthYear=052015&roundtrip=true&adults=1&childs=0&infants=0&COBRANDED=LILIGOFR&currency=EUR&url=search3.do&requestId=10945289841&mac=v01-715234170&j=275000&bf_subsource=-----WS0S02PP01&autoclick=true&utm_source=LILIGOFR&utm_medium=metasearchers&utm_campaign=results&utm_term=PARMAD&k=4ceohepX4f9oImfy6kMhh7sBEb31C3PIJbujGRf7wWw%3D,UX
